No,date,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season
446,2013-03-19,13,42.0,59.0,14.0,36.0,900.0,23.0,4.4,1006.2,-1.0,0.0,N,1.8,Wanshouxigong,Spring
447,2013-03-19,14,48.0,68.0,12.0,38.0,900.0,23.0,5.2,1006.4,-0.6,0.0,NE,1.8,Wanshouxigong,Spring
448,2013-03-19,15,51.0,65.0,13.0,34.0,800.0,27.0,5.2,1007.0,-0.8,0.0,NE,2.3,Wanshouxigong,Spring
449,2013-03-19,16,50.0,66.0,12.0,38.0,800.0,27.0,4.8,1008.0,-0.4,0.0,NE,1.5,Wanshouxigong,Spring
461,2013-03-20,4,30.0,38.0,4.0,29.0,1200.0,15.0,-1.4,1018.4,-1.8,0.0,SSE,0.4,Wanshouxigong,Spring
462,2013-03-20,5,40.0,40.0,4.0,34.0,1200.0,12.0,-2.1,1018.7,-2.5,0.0,SSE,0.9,Wanshouxigong,Spring
463,2013-03-20,6,40.0,31.0,4.0,34.0,1250.0,16.4934,-1.5,1019.2,-1.9,0.0,S,0.6,Wanshouxigong,Spring
464,2013-03-20,7,26.0,26.0,4.0,45.0,1300.0,2.0,-1.4,1019.6,-2.1,0.0,WSW,1.0,Wanshouxigong,Spring
465,2013-03-20,8,53.0,60.0,6.0,50.0,1700.0,2.0,0.2,1020.2,-1.7,0.0,SW,2.4,Wanshouxigong,Spring
466,2013-03-20,9,52.0,65.0,14.0,43.0,1600.0,8.0,1.4,1020.4,-2.0,0.0,WSW,2.7,Wanshouxigong,Spring
467,2013-03-20,10,83.0,84.0,27.0,38.0,1700.0,15.0,1.7,1019.7,-3.0,0.0,S,2.6,Wanshouxigong,Spring
468,2013-03-20,11,57.0,66.0,29.0,35.0,1399.0,24.0,3.2,1018.9,-2.3,0.0,SW,3.8,Wanshouxigong,Spring
469,2013-03-20,12,74.0,67.0,29.0,29.0,1200.0,33.0,4.3,1017.9,-4.7,0.0,S,2.6,Wanshouxigong,Spring
470,2013-03-20,13,47.0,27.0,31.0,21.0,800.0,52.0,4.8,1016.9,-5.6,0.0,SSW,2.9,Wanshouxigong,Spring
471,2013-03-20,14,27.0,28.0,22.0,20.0,700.0,60.0,5.3,1015.9,-4.3,0.0,SW,3.3,Wanshouxigong,Spring
472,2013-03-20,15,52.0,31.0,18.0,20.0,700.0,64.0,5.7,1015.0,-4.5,0.0,SW,3.5,Wanshouxigong,Spring
473,2013-03-20,16,35.0,38.0,20.0,21.0,700.0,64.0,5.6,1014.4,-3.8,0.0,WSW,3.8,Wanshouxigong,Spring
474,2013-03-20,17,37.0,45.0,21.0,26.0,700.0,62.0,4.5,1014.1,-3.3,0.0,SW,1.9,Wanshouxigong,Spring
475,2013-03-20,18,70.0,71.0,16.0,34.0,800.0,45.0,3.7,1013.8,-3.1,0.0,SW,1.2,Wanshouxigong,Spring
476,2013-03-20,19,60.0,75.0,12.0,41.0,900.0,34.0,3.1,1013.8,-3.1,0.0,SSW,2.4,Wanshouxigong,Spring
477,2013-03-20,20,71.0,86.0,11.0,49.0,1100.0,24.0,2.4,1013.2,-3.3,0.0,S,1.3,Wanshouxigong,Spring
478,2013-03-20,21,73.0,80.0,12.0,55.0,1100.0,18.0,2.7,1013.0,-3.4,0.0,SW,2.8,Wanshouxigong,Spring
479,2013-03-20,22,74.0,87.0,14.0,53.0,1000.0,19.0,2.3,1012.1,-3.4,0.0,S,1.6,Wanshouxigong,Spring
480,2013-03-20,23,86.0,100.0,16.0,49.0,1000.0,19.0,1.4,1011.1,-3.5,0.0,SW,1.6,Wanshouxigong,Spring
481,2013-03-21,0,93.0,102.0,21.0,42.0,1000.0,20.0,1.1,1010.6,-3.6,0.0,S,1.5,Wanshouxigong,Spring
482,2013-03-21,1,92.0,100.0,22.0,40.0,1000.0,18.0,0.8,1009.8,-3.7,0.0,S,1.6,Wanshouxigong,Spring
483,2013-03-21,2,106.0,100.0,23.0,39.0,900.0,15.0,0.6,1009.0,-3.9,0.0,SSW,1.4,Wanshouxigong,Spring
484,2013-03-21,3,97.0,84.0,3.0,42.0,900.0,10.5,-0.1,1008.0,-4.0,0.0,W,0.7,Wanshouxigong,Spring
485,2013-03-21,4,88.0,76.0,4.0,42.0,900.0,6.0,-0.9,1007.5,-4.1,0.0,SSE,0.7,Wanshouxigong,Spring
486,2013-03-21,5,68.0,78.0,11.0,48.0,1000.0,5.0,-1.3,1007.0,-3.5,0.0,ESE,0.0,Wanshouxigong,Spring
487,2013-03-21,6,69.0,77.0,12.0,51.0,1000.0,2.0,-1.7,1006.6,-3.0,0.0,ESE,0.0,Wanshouxigong,Spring
488,2013-03-21,7,73.0,91.0,13.0,60.0,1200.0,2.0,0.2,1006.1,-2.0,0.0,SE,0.0,Wanshouxigong,Spring
489,2013-03-21,8,82.0,101.0,20.0,59.0,1300.0,2.0,2.2,1004.8,-1.6,0.0,NE,0.9,Wanshouxigong,Spring
490,2013-03-21,9,106.0,116.0,31.0,59.0,1399.0,2.0,3.4,1004.5,-1.6,0.0,NNE,2.0,Wanshouxigong,Spring
491,2013-03-21,10,124.0,132.0,41.0,58.0,1399.0,6.0,4.5,1003.3,-1.5,0.0,NNE,1.2,Wanshouxigong,Spring
494,2013-03-21,13,161.0,178.0,41.0,82.0,1700.0,13.0,8.0,999.6,-1.8,0.0,ESE,1.0,Wanshouxigong,Spring
499,2013-03-21,18,192.0,207.0,39.0,104.0,1700.0,11.0,6.6,1000.2,-1.1,0.0,ENE,2.5,Wanshouxigong,Spring
500,2013-03-21,19,197.0,219.0,30.0,118.0,1899.0,2.0,6.2,1001.4,-1.0,0.0,ENE,1.4,Wanshouxigong,Spring
501,2013-03-21,20,200.0,218.0,27.0,109.0,1800.0,2.0,6.1,1002.4,-1.1,0.0,NE,1.8,Wanshouxigong,Spring
502,2013-03-21,21,199.0,203.0,26.0,101.0,1800.0,4.0,6.0,1003.3,-1.2,0.0,NE,3.0,Wanshouxigong,Spring
503,2013-03-21,22,175.0,189.0,24.0,88.0,1700.0,10.0,6.2,1004.3,-1.0,0.0,NE,1.5,Wanshouxigong,Spring
504,2013-03-21,23,166.0,185.0,26.0,86.0,1700.0,9.0,6.2,1005.4,-1.0,0.0,ENE,1.8,Wanshouxigong,Spring
505,2013-03-22,0,167.0,186.0,28.0,80.0,1700.0,10.0,4.8,1006.5,-1.7,0.0,E,0.7,Wanshouxigong,Spring
506,2013-03-22,1,172.0,148.0,27.0,71.0,1500.0,13.0,6.4,1007.7,-3.8,0.0,E,2.3,Wanshouxigong,Spring
507,2013-03-22,2,127.0,150.0,31.0,48.0,1100.0,28.0,5.4,1008.5,-4.7,0.0,E,1.5,Wanshouxigong,Spring
508,2013-03-22,3,99.0,151.0,27.0,44.0,1000.0,30.0,6.0,1009.1,-8.0,0.0,NNE,2.0,Wanshouxigong,Spring
509,2013-03-22,4,143.0,150.0,33.0,73.0,800.0,34.0,4.6,1009.9,-11.1,0.0,E,1.4,Wanshouxigong,Spring
510,2013-03-22,5,22.0,148.0,14.0,32.0,600.0,44.0,4.6,1010.7,-12.4,0.0,ENE,1.4,Wanshouxigong,Spring
511,2013-03-22,6,15.0,145.0,6.0,25.0,500.0,53.0,5.2,1012.1,-12.3,0.0,E,1.8,Wanshouxigong,Spring
512,2013-03-22,7,21.0,32.0,9.0,48.0,600.0,27.0,5.9,1013.0,-9.6,0.0,ENE,3.7,Wanshouxigong,Spring
513,2013-03-22,8,18.0,135.0,11.0,46.0,500.0,33.0,7.5,1013.6,-12.3,0.0,NE,2.5,Wanshouxigong,Spring
514,2013-03-22,9,129.0,131.0,32.0,68.0,500.0,51.0,8.4,1014.0,-7.8,0.0,ESE,2.0,Wanshouxigong,Spring
515,2013-03-22,10,124.0,128.0,31.0,67.0,600.0,53.0,8.0,1013.7,-6.2,0.0,SE,1.9,Wanshouxigong,Spring
516,2013-03-22,11,121.0,127.0,31.0,66.0,1200.0,42.0,8.6,1012.8,-6.4,0.0,WSW,3.0,Wanshouxigong,Spring
517,2013-03-22,12,61.0,95.0,38.0,32.0,1000.0,53.0,9.3,1011.9,-4.0,0.0,SSW,4.0,Wanshouxigong,Spring
518,2013-03-22,13,67.0,118.0,30.0,34.0,1100.0,58.0,9.7,1011.3,-4.0,0.0,SW,3.1,Wanshouxigong,Spring
519,2013-03-22,14,82.0,150.0,29.0,34.0,1200.0,70.0,10.0,1010.6,-3.3,0.0,WSW,3.3,Wanshouxigong,Spring
520,2013-03-22,15,66.0,127.0,25.0,26.0,1000.0,76.0,9.6,1009.8,-4.0,0.0,SW,3.7,Wanshouxigong,Spring
521,2013-03-22,16,69.0,129.0,24.0,28.0,900.0,77.0,9.4,1009.3,-4.2,0.0,SW,2.7,Wanshouxigong,Spring
522,2013-03-22,17,75.0,122.0,24.0,30.0,900.0,78.0,9.0,1009.8,-4.2,0.0,SW,3.8,Wanshouxigong,Spring
523,2013-03-22,18,68.0,114.0,23.0,33.0,900.0,77.0,7.8,1010.1,-4.7,0.0,S,2.1,Wanshouxigong,Spring
524,2013-03-22,19,61.0,104.0,21.0,45.0,900.0,66.0,7.1,1010.3,-4.7,0.0,S,1.4,Wanshouxigong,Spring
525,2013-03-22,20,64.0,102.0,19.0,58.0,1000.0,44.0,6.4,1011.1,-4.7,0.0,SSW,1.8,Wanshouxigong,Spring
526,2013-03-22,21,63.0,101.0,19.0,54.0,900.0,35.0,5.3,1011.0,-4.8,0.0,SSW,1.6,Wanshouxigong,Spring
527,2013-03-22,22,66.0,95.0,19.0,60.0,1100.0,16.0,3.9,1011.0,-4.3,0.0,ESE,1.6,Wanshouxigong,Spring
528,2013-03-22,23,63.0,85.0,15.0,57.0,1600.0,11.0,2.9,1010.5,-4.1,0.0,ESE,1.9,Wanshouxigong,Spring
529,2013-03-23,0,68.0,82.0,17.0,63.0,1800.0,2.0,2.7,1009.9,-4.8,0.0,ESE,2.1,Wanshouxigong,Spring
530,2013-03-23,1,53.0,75.0,17.0,55.0,1800.0,6.0,2.3,1009.0,-4.0,0.0,E,1.5,Wanshouxigong,Spring
531,2013-03-23,2,66.0,67.0,18.0,50.0,1600.0,10.0,2.0,1008.4,-3.7,0.0,ESE,0.9,Wanshouxigong,Spring
532,2013-03-23,3,61.0,62.0,16.0,66.0,1500.0,2.0,2.3,1007.5,-4.0,0.0,E,1.8,Wanshouxigong,Spring
533,2013-03-23,4,57.0,64.0,15.0,68.0,1600.0,2.0,2.1,1006.9,-3.8,0.0,WNW,1.0,Wanshouxigong,Spring
534,2013-03-23,5,57.0,65.0,16.0,69.0,1399.0,2.0,2.1,1006.6,-4.0,0.0,ESE,1.9,Wanshouxigong,Spring
535,2013-03-23,6,63.0,80.0,18.0,62.0,1200.0,2.0,2.0,1006.7,-4.1,0.0,ENE,0.8,Wanshouxigong,Spring
536,2013-03-23,7,49.0,68.0,26.0,58.0,1000.0,2.0,2.6,1005.6,-6.0,0.0,E,1.1,Wanshouxigong,Spring
537,2013-03-23,8,66.0,72.0,27.0,56.0,1200.0,2.0,3.2,1004.8,-6.8,0.0,E,2.3,Wanshouxigong,Spring
538,2013-03-23,9,60.0,62.0,40.0,54.0,1399.0,10.0,3.3,1004.6,-7.2,0.0,NNW,1.2,Wanshouxigong,Spring
546,2013-03-23,17,55.0,178.0,24.0,36.0,800.0,52.0,10.7,1007.7,-9.6,0.0,NW,2.7,Wanshouxigong,Spring
547,2013-03-23,18,13.0,115.0,8.0,17.0,400.0,71.0,8.1,1009.1,-10.8,0.0,WNW,2.2,Wanshouxigong,Spring
548,2013-03-23,19,13.0,59.0,6.0,21.0,400.0,65.0,6.7,1011.9,-12.0,0.0,NNW,2.4,Wanshouxigong,Spring
549,2013-03-23,20,10.0,34.0,3.0,15.0,400.0,71.0,5.7,1013.4,-13.9,0.0,NNE,2.2,Wanshouxigong,Spring
550,2013-03-23,21,9.0,23.0,3.0,13.0,300.0,78.0,5.2,1014.2,-16.0,0.0,NNE,3.5,Wanshouxigong,Spring
551,2013-03-23,22,7.0,11.0,3.0,14.0,300.0,77.0,4.5,1015.1,-16.0,0.0,NNE,3.6,Wanshouxigong,Spring
552,2013-03-23,23,3.0,11.0,3.0,13.0,300.0,78.0,3.8,1015.7,-15.5,0.0,NE,2.2,Wanshouxigong,Spring
553,2013-03-24,0,3.0,15.0,3.0,14.0,300.0,75.0,3.1,1016.3,-15.6,0.0,NE,2.7,Wanshouxigong,Spring
554,2013-03-24,1,7.0,22.0,3.0,17.0,300.0,67.0,3.1,1016.3,-15.6,0.0,N,3.4,Wanshouxigong,Spring
555,2013-03-24,2,14.0,17.0,4.0,23.0,300.0,57.0,2.7,1016.8,-15.4,0.0,NNE,1.7,Wanshouxigong,Spring
556,2013-03-24,3,6.0,18.0,6.0,31.0,300.0,46.0,2.4,1016.5,-15.7,0.0,ENE,2.4,Wanshouxigong,Spring
557,2013-03-24,4,6.0,14.0,6.0,32.0,300.0,43.0,1.9,1016.8,-15.6,0.0,NNE,3.6,Wanshouxigong,Spring
558,2013-03-24,5,6.0,14.0,7.0,32.0,300.0,46.0,1.6,1017.2,-16.4,0.0,N,1.3,Wanshouxigong,Spring
559,2013-03-24,6,7.0,24.0,6.0,30.0,400.0,42.0,2.1,1018.0,-16.4,0.0,ENE,1.1,Wanshouxigong,Spring
560,2013-03-24,7,6.0,15.0,8.0,37.0,500.0,35.0,3.4,1018.6,-16.4,0.0,N,1.4,Wanshouxigong,Spring
561,2013-03-24,8,13.0,18.0,13.0,34.0,500.0,42.0,5.1,1018.8,-17.3,0.0,NE,0.9,Wanshouxigong,Spring
562,2013-03-24,9,11.0,11.0,13.0,24.0,400.0,57.0,5.4,1018.5,-17.8,0.0,WNW,3.1,Wanshouxigong,Spring
563,2013-03-24,10,9.0,11.0,11.0,16.0,400.0,69.0,6.3,1017.8,-17.7,0.0,WSW,2.9,Wanshouxigong,Spring
564,2013-03-24,11,3.0,8.0,9.0,13.0,400.0,75.0,7.5,1016.7,-17.5,0.0,W,1.6,Wanshouxigong,Spring
565,2013-03-24,12,8.0,9.0,9.0,12.0,400.0,78.0,8.5,1015.4,-17.6,0.0,NNW,1.7,Wanshouxigong,Spring
566,2013-03-24,13,3.0,6.0,7.0,11.0,300.0,83.0,9.3,1013.8,-16.9,0.0,E,2.8,Wanshouxigong,Spring
567,2013-03-24,14,3.0,6.0,6.0,11.0,300.0,83.0,9.6,1012.8,-15.1,0.0,WSW,2.8,Wanshouxigong,Spring
568,2013-03-24,15,7.0,9.0,6.0,13.0,400.0,83.0,9.4,1012.2,-16.0,0.0,SSE,1.5,Wanshouxigong,Spring
569,2013-03-24,16,10.0,27.0,7.0,20.0,400.0,78.0,9.0,1011.9,-14.1,0.0,SSW,2.7,Wanshouxigong,Spring
570,2013-03-24,17,21.0,36.0,7.0,24.0,400.0,78.0,8.1,1011.8,-13.6,0.0,WSW,2.1,Wanshouxigong,Spring
571,2013-03-24,18,33.0,47.0,7.0,31.0,400.0,75.0,6.8,1012.4,-11.9,0.0,WSW,2.3,Wanshouxigong,Spring
572,2013-03-24,19,37.0,65.0,9.0,40.0,480.0,64.6884,5.7,1013.3,-11.4,0.0,SSW,1.2,Wanshouxigong,Spring
573,2013-03-24,20,51.0,102.0,21.0,61.0,560.0,31.4874,5.0,1013.8,-11.6,0.0,WSW,1.8,Wanshouxigong,Spring
574,2013-03-24,21,59.0,104.0,24.0,66.0,640.0,22.491,4.6,1014.2,-11.1,0.0,WSW,1.2,Wanshouxigong,Spring
575,2013-03-24,22,55.0,86.0,21.0,65.0,720.0,22.7052,4.6,1014.3,-10.3,0.0,WSW,1.3,Wanshouxigong,Spring
576,2013-03-24,23,58.0,97.0,32.0,54.0,800.0,32.0,2.9,1014.9,-10.1,0.0,S,1.1,Wanshouxigong,Spring
577,2013-03-25,0,58.0,98.0,32.0,55.0,816.6666666666666,7.7112,2.9,1015.4,-11.5,0.0,SW,1.0,Wanshouxigong,Spring
578,2013-03-25,1,77.0,112.0,40.0,76.0,833.3333333333334,7.6874,1.7,1015.7,-9.0,0.0,SE,0.0,Wanshouxigong,Spring
579,2013-03-25,2,81.0,119.0,27.0,78.0,850.0,7.6636,1.6,1015.8,-8.2,0.0,E,1.8,Wanshouxigong,Spring
580,2013-03-25,3,82.0,109.0,1.428,67.0,866.6666666666666,7.6398,0.9,1016.4,-7.6,0.0,E,1.8,Wanshouxigong,Spring
581,2013-03-25,4,78.0,99.0,3.0,66.0,883.3333333333334,7.616,0.2,1016.8,-6.7,0.0,E,0.8,Wanshouxigong,Spring
582,2013-03-25,5,73.0,103.0,4.0,67.9543,900.0,7.5922,-0.4,1016.9,-6.2,0.0,NE,1.7,Wanshouxigong,Spring
583,2013-03-25,6,66.0,83.0,12.0,68.0,916.6666666666666,7.5684,0.1,1017.3,-5.3,0.0,NE,1.6,Wanshouxigong,Spring
584,2013-03-25,7,66.0,88.0,21.0,68.0,933.3333333333334,7.5446,1.4,1017.7,-5.3,0.0,NE,2.6,Wanshouxigong,Spring
585,2013-03-25,8,78.0,111.0,44.0,63.0,950.0,7.5207999999999995,2.9,1017.6,-5.5,0.0,ENE,1.3,Wanshouxigong,Spring
592,2013-03-25,15,126.0,134.0,44.0,46.0,1066.6666666666667,87.822,10.8,1012.0,-7.5,0.0,WSW,3.5,Wanshouxigong,Spring
593,2013-03-25,16,126.0,134.0,44.0,46.0,1083.3333333333335,88.4646,10.6,1011.6,-7.7,0.0,S,2.6,Wanshouxigong,Spring
594,2013-03-25,17,108.0,116.0,40.0,40.0,1100.0,92.0,10.0,1011.7,-6.8,0.0,SSW,1.8,Wanshouxigong,Spring
595,2013-03-25,18,106.0,132.0,36.0,50.0,1100.0,81.0,9.2,1011.8,-6.7,0.0,SSW,2.0,Wanshouxigong,Spring
598,2013-03-25,21,106.0,120.0,38.0,80.0,1200.0,36.0,6.2,1011.8,-7.8,0.0,SW,1.8,Wanshouxigong,Spring
599,2013-03-25,22,96.0,115.0,36.0,68.0,1000.0,34.0,6.1,1011.6,-8.2,0.0,S,1.5,Wanshouxigong,Spring
600,2013-03-25,23,103.0,132.0,41.0,76.0,1200.0,16.0,5.0,1011.0,-8.5,0.0,SSE,0.9,Wanshouxigong,Spring
606,2013-03-26,5,181.0,203.0,40.0,63.0,1500.0,2.0,0.5,1009.9,-3.6,0.0,SE,0.7,Wanshouxigong,Spring
607,2013-03-26,6,176.0,192.0,29.0,55.0,1500.0,2.0,1.6,1010.2,-1.1,0.0,W,0.9,Wanshouxigong,Spring
608,2013-03-26,7,195.0,202.0,25.0,51.0,1700.0,2.0,3.2,1009.8,-1.0,0.0,S,1.1,Wanshouxigong,Spring
609,2013-03-26,8,189.0,197.0,35.0,48.0,1700.0,2.0,4.7,1009.5,-0.5,0.0,SSW,1.7,Wanshouxigong,Spring
624,2013-03-26,23,152.0,218.0,42.0,76.0,1399.0,2.0,7.8,1002.7,2.5,0.0,S,0.7,Wanshouxigong,Spring
625,2013-03-27,0,117.0,163.0,29.0,55.0,1100.0,9.0,7.2,1002.3,3.1,0.0,SSW,1.5,Wanshouxigong,Spring
626,2013-03-27,1,116.0,160.0,22.0,42.0,1000.0,17.0,6.5,1001.9,3.5,0.0,S,1.1,Wanshouxigong,Spring
627,2013-03-27,2,122.0,145.0,17.0,44.0,1000.0,10.0,6.1,1001.4,3.8,0.0,S,0.9,Wanshouxigong,Spring
628,2013-03-27,3,120.0,125.0,14.0,37.0,1000.0,13.0,5.3,1000.7,3.6,0.0,SSW,0.7,Wanshouxigong,Spring
629,2013-03-27,4,97.0,121.0,13.0,43.0,1100.0,5.0,4.6,1000.6,3.1,0.0,W,0.9,Wanshouxigong,Spring
630,2013-03-27,5,102.0,122.0,12.0,47.0,1100.0,2.0,4.3,1000.7,3.4,0.0,WNW,1.3,Wanshouxigong,Spring
631,2013-03-27,6,100.0,118.0,12.0,41.0,1100.0,2.0,4.1,1002.2,3.5,0.0,NNW,0.6,Wanshouxigong,Spring
632,2013-03-27,7,155.0,166.0,13.0,47.0,1200.0,2.0,6.0,1003.1,2.6,0.0,NE,1.5,Wanshouxigong,Spring
633,2013-03-27,8,189.0,206.0,17.0,59.0,1600.0,2.0,7.8,1003.3,4.0,0.0,ENE,2.7,Wanshouxigong,Spring
634,2013-03-27,9,206.0,262.0,23.0,68.0,2000.0,2.0,10.3,1003.2,4.6,0.0,ENE,3.5,Wanshouxigong,Spring
635,2013-03-27,10,178.0,227.0,32.0,48.0,1500.0,6.0,13.7,1002.7,0.7,0.0,NE,2.2,Wanshouxigong,Spring
641,2013-03-27,16,15.0,33.0,5.0,14.0,250.0,93.6054,17.9,1002.8,-11.0,0.0,NNW,3.6,Wanshouxigong,Spring
642,2013-03-27,17,8.0,32.0,3.0,15.0,200.0,94.0,16.0,1004.2,-12.5,0.0,NNE,2.8,Wanshouxigong,Spring
643,2013-03-27,18,11.0,28.0,3.0,19.0,200.0,88.0,13.5,1006.0,-14.4,0.0,N,2.7,Wanshouxigong,Spring
644,2013-03-27,19,10.0,25.0,3.0,20.0,400.0,85.0,12.1,1007.6,-15.6,0.0,NE,3.7,Wanshouxigong,Spring
645,2013-03-27,20,9.0,23.0,3.0,17.0,400.0,89.0,11.2,1009.6,-16.3,0.0,NNE,4.0,Wanshouxigong,Spring
646,2013-03-27,21,6.0,20.0,3.0,18.0,400.0,83.0,10.5,1010.8,-15.9,0.0,ENE,2.1,Wanshouxigong,Spring
647,2013-03-27,22,11.0,13.0,3.0,18.0,400.0,80.0,10.1,1011.7,-16.3,0.0,ENE,3.3,Wanshouxigong,Spring
648,2013-03-27,23,11.0,13.0,3.0,18.0,400.0,76.0,8.9,1012.6,-16.4,0.0,ENE,4.0,Wanshouxigong,Spring
649,2013-03-28,0,11.0,22.0,3.0,22.0,300.0,72.0,8.0,1012.9,-15.6,0.0,E,4.2,Wanshouxigong,Spring
650,2013-03-28,1,11.0,23.0,3.0,22.0,300.0,83.0,7.3,1013.3,-16.2,0.0,ENE,3.5,Wanshouxigong,Spring
651,2013-03-28,2,8.0,11.0,3.0,13.0,300.0,79.0,6.7,1013.7,-16.0,0.0,ENE,2.7,Wanshouxigong,Spring
652,2013-03-28,3,4.0,12.0,3.0,15.0,300.0,75.0,6.4,1014.0,-16.3,0.0,E,2.5,Wanshouxigong,Spring
653,2013-03-28,4,5.0,13.0,3.0,16.0,300.0,73.0,5.6,1014.6,-16.3,0.0,ENE,2.3,Wanshouxigong,Spring
654,2013-03-28,5,10.0,12.0,3.0,14.0,300.0,74.0,5.6,1015.3,-16.3,0.0,NE,1.8,Wanshouxigong,Spring
655,2013-03-28,6,9.0,15.0,3.0,18.0,300.0,68.0,5.7,1015.9,-16.8,0.0,NNE,1.4,Wanshouxigong,Spring
656,2013-03-28,7,6.0,16.0,3.0,23.0,400.0,62.0,6.4,1016.4,-16.9,0.0,NNE,1.7,Wanshouxigong,Spring
657,2013-03-28,8,7.0,14.0,3.0,30.0,400.0,56.0,7.5,1016.6,-16.8,0.0,ENE,1.2,Wanshouxigong,Spring
658,2013-03-28,9,7.0,14.0,3.0,30.0,500.0,54.0,8.5,1016.6,-16.0,0.0,ENE,1.1,Wanshouxigong,Spring
659,2013-03-28,10,15.0,21.0,3.0,33.0,600.0,48.0,9.5,1016.3,-15.9,0.0,SSW,1.5,Wanshouxigong,Spring
660,2013-03-28,11,20.0,40.0,5.0,42.0,700.0,48.0,9.7,1016.0,-14.2,0.0,NNE,2.4,Wanshouxigong,Spring
661,2013-03-28,12,20.0,37.0,5.0,30.0,500.0,63.0,10.7,1015.4,-10.2,0.0,WNW,3.8,Wanshouxigong,Spring
662,2013-03-28,13,27.0,38.0,8.0,21.0,500.0,75.0,11.1,1014.1,-11.1,0.0,WNW,2.5,Wanshouxigong,Spring
664,2013-03-28,15,10.0,12.0,5.0,11.0,400.0,91.0,13.1,1012.6,-13.9,0.0,WNW,4.3,Wanshouxigong,Spring
665,2013-03-28,16,15.0,21.0,5.0,11.0,400.0,93.0,13.5,1012.4,-13.5,0.0,WSW,3.1,Wanshouxigong,Spring
666,2013-03-28,17,11.0,12.0,7.0,14.0,400.0,89.0,10.8,1012.6,-4.9,0.0,SW,2.7,Wanshouxigong,Spring
667,2013-03-28,18,11.0,12.0,7.0,14.0,500.0,83.0,9.4,1013.2,-2.9,0.0,WSW,2.4,Wanshouxigong,Spring
668,2013-03-28,19,73.0,134.0,16.0,42.0,900.0,66.0,8.9,1014.3,-3.0,0.0,SW,2.0,Wanshouxigong,Spring
669,2013-03-28,20,97.0,149.0,19.0,50.0,1100.0,51.0,8.1,1015.0,-2.8,0.0,SW,1.7,Wanshouxigong,Spring
670,2013-03-28,21,104.0,141.0,24.0,61.0,1300.0,36.0,8.2,1015.2,-4.6,0.0,SW,3.2,Wanshouxigong,Spring
671,2013-03-28,22,104.0,135.0,26.0,64.0,1300.0,33.0,6.7,1015.2,-3.8,0.0,WNW,0.6,Wanshouxigong,Spring
672,2013-03-28,23,95.0,118.0,27.0,64.0,1300.0,31.0,3.3,1015.3,-2.7,0.0,W,0.5,Wanshouxigong,Spring
673,2013-03-29,0,98.0,138.0,26.0,80.0,1300.0,11.0,4.8,1015.6,-5.0,0.0,S,1.6,Wanshouxigong,Spring
674,2013-03-29,1,102.0,134.0,20.0,92.0,1600.0,2.0,3.3,1015.6,-4.4,0.0,S,0.9,Wanshouxigong,Spring
675,2013-03-29,2,104.0,146.0,21.0,88.0,1399.0,2.0,1.9,1015.4,-4.4,0.0,WSW,1.1,Wanshouxigong,Spring
676,2013-03-29,3,99.0,138.0,3.0,86.0,1549.5,2.0,3.3,1015.2,-4.9,0.0,SSW,0.6,Wanshouxigong,Spring
677,2013-03-29,4,96.0,152.0,4.0,86.0,1700.0,2.0,4.9,1015.9,-8.6,0.0,NNW,1.3,Wanshouxigong,Spring
678,2013-03-29,5,96.0,152.0,4.0,82.0,1399.0,2.0,4.0,1016.5,-6.9,0.0,NNE,1.3,Wanshouxigong,Spring
679,2013-03-29,6,90.0,125.0,17.0,82.0,1300.0,2.0,3.8,1016.8,-7.1,0.0,N,1.0,Wanshouxigong,Spring
680,2013-03-29,7,76.0,108.0,25.0,71.0,1500.0,2.0,5.0,1017.4,-6.9,0.0,E,1.2,Wanshouxigong,Spring
681,2013-03-29,8,79.0,123.0,35.0,70.0,2000.0,2.0,6.7,1017.5,-7.7,0.0,E,1.9,Wanshouxigong,Spring
688,2013-03-29,15,101.0,106.0,37.0,55.0,1399.0,58.0,10.0,1012.9,-7.3,0.0,S,0.9,Wanshouxigong,Spring
689,2013-03-29,16,88.0,101.0,34.0,58.0,1200.0,56.0,10.1,1012.7,-7.2,0.0,NE,1.5,Wanshouxigong,Spring
690,2013-03-29,17,65.0,58.0,28.0,32.0,800.0,86.0,10.0,1012.6,-7.3,0.0,NNE,1.7,Wanshouxigong,Spring
693,2013-03-29,20,84.0,191.0,42.0,67.0,1300.0,22.0,5.8,1015.0,-3.6,0.0,E,2.2,Wanshouxigong,Spring
694,2013-03-29,21,58.0,94.0,31.0,46.0,1200.0,33.0,5.3,1015.6,-3.3,0.0,ESE,1.6,Wanshouxigong,Spring
695,2013-03-29,22,50.0,75.0,29.0,48.0,1300.0,27.0,5.2,1015.9,-3.6,0.0,E,1.9,Wanshouxigong,Spring
696,2013-03-29,23,56.0,68.0,40.0,48.0,1100.0,22.0,4.8,1016.2,-4.8,0.0,E,1.8,Wanshouxigong,Spring
697,2013-03-30,0,56.0,68.0,40.0,48.0,900.0,21.0,4.5,1016.1,-5.6,0.0,E,2.8,Wanshouxigong,Spring
698,2013-03-30,1,57.0,57.0,39.0,42.0,900.0,26.0,4.2,1015.9,-6.1,0.0,E,2.2,Wanshouxigong,Spring
